subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPlate	RTlate	KPs	RT	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
3	2.000	2.000	159.000	786.000	56.087	58.275	60.197	nan	nan	8,	60.479,	8.000	63.199	-428.000	428.000	-107.000	107.000	1.190	1.923	3.376	
3	2.000	2.000	160.000	786.000	66.265	68.795	69.540	nan	nan	9,	70.362,	9.000	72.542	-428.000	428.000	-321.000	107.000	1.532	0.746	2.720	
3	2.000	2.000	161.000	786.000	75.987	78.627	79.214	nan	nan	9,	80.311,	9.000	82.215	-214.000	428.000	-107.000	214.000	1.643	0.587	2.836	
3	2.000	2.000	162.000	786.000	84.914	86.586	87.515	nan	nan	9,	87.868,	9.000	90.519	-107.000	214.000	-428.000	321.000	0.674	0.929	2.701	
3	2.000	2.000	163.000	786.000	93.900	96.203	98.082	nan	nan	9,	98.417,	9.000	101.083	-428.000	428.000	-107.000	214.000	1.305	1.879	3.543	
3	2.000	2.000	164.000	786.000	103.808	106.642	107.841	nan	nan	9,	108.243,	9.000	110.845	-107.000	428.000	-214.000	321.000	1.836	1.199	2.971	
3	2.000	2.000	165.000	786.000	113.686	116.076	117.251	nan	nan	9,	117.584,	9.000	120.255	-107.000	428.000	-214.000	107.000	1.392	1.175	3.158	
3	2.000	2.000	166.000	786.000	122.960	125.582	126.211	nan	nan	8,	127.348,	8.000	129.213	-214.000	107.000	-321.000	214.000	1.624	0.630	3.794	
3	2.000	2.000	167.000	786.000	132.761	135.035	136.041	nan	nan	8,8,	136.384,137.381,	8.000	139.043	-428.000	214.000	-321.000	321.000	1.277	1.006	2.186	
3	2.000	2.000	168.000	786.000	142.018	143.555	144.643	nan	nan	9,	145.080,	9.000	147.644	-107.000	428.000	-214.000	214.000	0.539	1.088	3.395	
3	2.000	2.000	169.000	786.000	150.806	153.167	153.706	nan	nan	8,	154.175,	8.000	156.707	-321.000	321.000	-214.000	428.000	1.363	0.539	3.653	
3	2.000	2.000	170.000	786.000	160.506	162.148	164.061	nan	nan	8,8,	164.165,164.667,	8.000	167.063	321.000	214.000	428.000	214.000	0.645	1.913	3.248	
3	2.000	2.000	171.000	786.000	169.254	171.350	171.873	nan	nan	8,	172.413,	8.000	174.875	-428.000	321.000	-321.000	428.000	1.098	0.524	2.141	
3	2.000	2.000	172.000	786.000	178.275	180.573	181.787	nan	nan	9,8,	182.620,183.285,	8.000	184.788	-214.000	107.000	-321.000	321.000	1.301	1.214	2.746	
3	2.000	2.000	173.000	786.000	188.446	191.236	192.232	nan	nan	9,	192.435,	9.000	195.237	-107.000	428.000	-428.000	107.000	1.793	0.997	2.289	
3	2.000	2.000	174.000	786.000	198.489	200.257	201.050	nan	nan	8,9,	201.953,202.818,	9.000	204.052	-214.000	214.000	-321.000	321.000	0.770	0.794	3.273	
3	2.000	2.000	175.000	786.000	206.198	208.309	208.963	nan	nan	9,	209.333,	9.000	211.964	-107.000	321.000	-428.000	107.000	1.113	0.654	3.968	
3	2.000	2.000	176.000	786.000	214.715	217.645	218.767	nan	nan	9,	219.390,	9.000	221.768	-321.000	321.000	-428.000	428.000	1.932	1.122	2.855	
3	2.000	2.000	177.000	786.000	224.062	225.979	227.791	nan	nan	8,	228.135,	8.000	230.795	-321.000	214.000	-107.000	107.000	0.920	1.812	2.752	
3	2.000	2.000	178.000	786.000	234.073	236.569	238.516	nan	nan	9,	238.817,	9.000	241.519	-214.000	428.000	-321.000	214.000	1.498	1.947	2.026	
3	2.000	2.000	179.000	786.000	245.492	247.501	249.254	nan	nan	9,	249.522,	9.000	252.256	-107.000	428.000	-321.000	107.000	1.011	1.754	3.762	
3	2.000	2.000	180.000	786.000	255.116	257.819	259.592	nan	nan	9,	259.980,	9.000	262.594	-214.000	428.000	-321.000	107.000	1.706	1.773	2.508	
3	2.000	2.000	181.000	786.000	265.351	267.659	268.539	nan	nan	8,	269.109,	8.000	271.541	-428.000	214.000	-214.000	321.000	1.310	0.881	2.450	
3	2.000	2.000	182.000	786.000	273.571	275.609	276.789	nan	nan	8,	278.162,	8.000	279.791	-321.000	214.000	-214.000	107.000	1.040	1.180	3.113	
3	2.000	2.000	183.000	786.000	283.557	286.208	287.990	nan	nan	8,	288.374,	8.000	290.992	-214.000	214.000	-107.000	214.000	1.653	1.783	3.826	
3	2.000	2.000	184.000	786.000	293.505	296.059	297.113	nan	nan	8,	297.616,	8.000	300.115	-428.000	428.000	-214.000	107.000	1.556	1.055	3.807	
3	2.000	2.000	185.000	786.000	302.569	304.467	306.119	nan	nan	9,	306.458,	9.000	309.124	-321.000	428.000	-214.000	107.000	0.900	1.653	2.707	
3	2.000	2.000	186.000	786.000	312.241	313.956	314.624	nan	nan	9,	315.058,	9.000	317.626	-214.000	214.000	-428.000	107.000	0.717	0.669	2.129	
3	2.000	2.000	187.000	786.000	321.457	323.668	324.829	nan	nan	8,	325.181,	8.000	327.833	-214.000	214.000	-107.000	321.000	1.214	1.161	2.977	
3	2.000	2.000	188.000	786.000	331.645	334.208	336.174	nan	nan	9,	336.502,	9.000	339.179	-107.000	214.000	-428.000	107.000	1.566	1.966	2.219	
3	2.000	2.000	189.000	786.000	341.891	343.726	345.687	nan	nan	8,	346.016,	8.000	348.692	-321.000	321.000	-107.000	214.000	0.838	1.961	3.492	
3	2.000	2.000	190.000	786.000	350.825	353.750	355.103	nan	nan	9,8,	356.091,356.475,	8.000	358.105	-428.000	321.000	-321.000	107.000	1.928	1.354	2.605	
3	2.000	2.000	191.000	786.000	361.087	363.241	365.091	nan	nan	9,	365.456,	9.000	368.095	-107.000	321.000	-428.000	428.000	1.156	1.850	2.598	
3	2.000	2.000	192.000	786.000	370.318	372.148	373.974	nan	nan	9,9,	374.024,375.076,	9.000	376.976	-321.000	214.000	-428.000	107.000	0.833	1.826	3.106	
3	2.000	2.000	193.000	786.000	380.472	382.978	383.550	8.000	386.565	nan	nan	nan	nan	-214.000	214.000	-321.000	428.000	1.508	0.572	3.145	
3	2.000	2.000	194.000	786.000	389.174	391.617	392.145	nan	nan	9,	392.610,	9.000	395.147	-107.000	214.000	-321.000	321.000	1.445	0.529	3.691	
3	2.000	2.000	195.000	786.000	397.750	400.670	401.517	nan	nan	9,	402.123,	9.000	404.518	-214.000	428.000	-428.000	107.000	1.923	0.847	2.328	
3	2.000	2.000	196.000	786.000	407.629	410.010	411.204	nan	nan	8,	411.400,	8.000	414.208	-214.000	-428.000	-107.000	-428.000	1.383	1.195	3.029	
3	2.000	2.000	197.000	786.000	417.357	419.598	420.285	nan	nan	9,	420.986,	9.000	423.287	-214.000	428.000	-321.000	321.000	1.243	0.688	3.196	
3	2.000	2.000	198.000	786.000	426.983	428.847	429.564	nan	nan	9,	430.156,	9.000	432.565	-321.000	214.000	-428.000	321.000	0.867	0.717	2.920	
3	2.000	2.000	199.000	786.000	434.898	436.931	438.641	nan	nan	9,	439.098,	9.000	441.643	-107.000	428.000	-321.000	321.000	1.035	1.711	3.878	
3	2.000	2.000	200.000	786.000	444.676	447.013	448.439	nan	nan	8,	448.596,	8.000	451.443	-428.000	428.000	-214.000	321.000	1.339	1.426	3.363	
3	2.000	2.000	201.000	786.000	454.643	456.975	458.252	nan	nan	9,	458.922,	9.000	461.253	-214.000	107.000	-428.000	321.000	1.334	1.277	3.421	
3	2.000	2.000	202.000	786.000	464.177	467.016	468.133	nan	nan	9,9,	468.353,469.295,	9.000	471.135	-107.000	107.000	-214.000	214.000	1.841	1.117	2.566	
3	2.000	2.000	203.000	786.000	475.017	477.962	479.151	nan	nan	9,	479.564,	9.000	482.152	-107.000	428.000	-428.000	214.000	1.947	1.190	3.183	
3	2.000	2.000	204.000	786.000	485.520	488.079	489.172	nan	nan	9,	489.532,	9.000	492.177	-107.000	214.000	-428.000	428.000	1.561	1.093	3.698	
3	2.000	2.000	205.000	786.000	495.602	497.785	499.616	nan	nan	8,	500.414,	8.000	502.617	-428.000	214.000	-321.000	428.000	1.185	1.831	2.206	
3	2.000	2.000	206.000	786.000	505.187	507.071	507.614	nan	nan	8,8,	508.100,509.413,	8.000	510.615	-428.000	214.000	-107.000	321.000	0.886	0.543	2.939	
3	2.000	2.000	207.000	786.000	513.803	515.779	517.387	nan	nan	9,	517.797,	9.000	520.389	-214.000	107.000	-428.000	214.000	0.977	1.609	3.209	
3	2.000	2.000	208.000	786.000	524.091	526.409	527.145	nan	nan	9,	527.449,	9.000	530.146	-321.000	428.000	-428.000	321.000	1.320	0.736	3.518	
3	2.000	2.000	209.000	786.000	532.356	534.891	536.678	nan	nan	8,8,8,	536.991,537.337,538.130,	8.000	539.680	214.000	-214.000	428.000	-214.000	1.537	1.788	2.675	
3	2.000	2.000	210.000	786.000	542.623	544.227	545.744	nan	nan	9,9,	546.033,546.295,	9.000	548.746	-107.000	321.000	-321.000	107.000	0.606	1.518	2.058	
3	2.000	2.000	211.000	786.000	551.959	554.306	555.770	nan	nan	9,	556.060,	9.000	558.774	-107.000	214.000	-321.000	107.000	1.349	1.465	3.119	
3	2.000	2.000	212.000	786.000	562.297	564.373	565.133	nan	nan	8,	565.493,	8.000	568.137	-321.000	214.000	-214.000	321.000	1.079	0.760	2.013	
3	2.000	2.000	213.000	786.000	570.817	572.807	573.712	nan	nan	8,8,	573.837,574.136,	8.000	576.713	-428.000	214.000	-214.000	107.000	0.992	0.905	3.627	
3	2.000	2.000	214.000	786.000	578.776	580.438	581.738	nan	nan	9,9,	582.052,582.734,	9.000	584.740	-321.000	107.000	-428.000	214.000	0.664	1.301	2.309	
3	2.000	2.000	215.000	786.000	587.863	589.636	591.206	nan	nan	9,	591.503,	9.000	594.208	-214.000	214.000	-428.000	428.000	0.775	1.571	2.167	
3	2.000	2.000	216.000	786.000	596.226	598.495	599.622	nan	nan	8,8,	599.983,600.400,	8.000	602.624	-321.000	214.000	-107.000	321.000	1.272	1.127	2.463	
3	2.000	2.000	217.000	786.000	606.255	608.279	609.502	nan	nan	9,	609.901,	9.000	612.506	-214.000	428.000	-428.000	214.000	1.026	1.223	2.817	
3	2.000	2.000	218.000	786.000	614.820	617.292	618.597	nan	nan	8,	619.615,	8.000	621.598	-321.000	214.000	-428.000	428.000	1.474	1.305	3.672	
3	2.000	2.000	219.000	786.000	623.770	625.943	627.152	nan	nan	8,	627.509,	8.000	630.153	-428.000	107.000	-107.000	214.000	1.175	1.209	3.042	
3	2.000	2.000	220.000	786.000	632.621	635.286	637.049	nan	nan	9,	637.526,	9.000	640.050	-214.000	107.000	-428.000	428.000	1.667	1.764	3.839	
3	2.000	2.000	221.000	786.000	642.871	645.295	646.624	nan	nan	9,	647.288,	9.000	649.626	-214.000	321.000	-321.000	107.000	1.426	1.330	3.865	
3	2.000	2.000	222.000	786.000	653.303	655.104	655.970	nan	nan	8,	656.373,	8.000	658.974	214.000	321.000	428.000	321.000	0.804	0.867	2.534	
3	2.000	2.000	223.000	786.000	662.020	663.639	664.538	nan	nan	9,	664.836,	9.000	667.543	-107.000	428.000	-321.000	214.000	0.621	0.900	3.929	
3	2.000	2.000	224.000	786.000	671.387	673.974	674.816	nan	nan	8,	675.167,	8.000	677.821	-214.000	107.000	-107.000	321.000	1.590	0.842	3.711	
3	2.000	2.000	225.000	786.000	681.690	683.598	685.535	nan	nan	9,9,	685.970,686.752,	9.000	688.536	-214.000	428.000	-428.000	321.000	0.910	1.937	2.341	
3	2.000	2.000	226.000	786.000	691.074	693.841	694.446	nan	nan	8,8,	694.909,695.665,	8.000	697.448	-428.000	321.000	-214.000	107.000	1.768	0.606	2.000	
3	2.000	2.000	227.000	786.000	701.382	704.187	705.767	nan	nan	8,8,8,8,	706.068,706.301,707.038,707.669,	8.000	708.768	-321.000	214.000	-107.000	428.000	1.807	1.580	3.768	
3	2.000	2.000	228.000	786.000	712.483	714.729	716.526	nan	nan	9,	717.565,	9.000	719.527	-428.000	428.000	-321.000	214.000	1.248	1.797	3.781	
3	2.000	2.000	229.000	786.000	721.873	724.591	726.127	nan	nan	8,	726.487,	8.000	729.132	-214.000	214.000	-107.000	428.000	1.720	1.537	2.251	
3	2.000	2.000	230.000	786.000	731.136	732.875	734.190	nan	nan	8,	734.540,	8.000	737.192	-428.000	428.000	-214.000	214.000	0.741	1.315	2.418	
3	2.000	2.000	231.000	786.000	740.965	743.051	744.646	nan	nan	9,	745.007,	9.000	747.649	-107.000	107.000	-428.000	214.000	1.088	1.595	3.961	
3	2.000	2.000	232.000	786.000	751.435	753.290	755.217	nan	nan	8,	755.534,	8.000	758.220	-107.000	214.000	-214.000	321.000	0.857	1.928	2.334	
3	2.000	2.000	233.000	786.000	760.476	762.697	763.901	nan	nan	8,	764.414,	8.000	766.902	-214.000	107.000	-107.000	428.000	1.223	1.204	2.868	
3	2.000	2.000	234.000	786.000	769.325	772.110	773.825	nan	nan	9,9,	773.894,774.846,	9.000	776.827	-107.000	321.000	-214.000	428.000	1.788	1.715	2.244	
3	2.000	2.000	235.000	786.000	780.792	783.674	784.661	nan	nan	8,	785.204,	8.000	787.663	-321.000	321.000	-107.000	321.000	1.884	0.987	2.932	
3	2.000	2.000	236.000	786.000	790.001	791.808	792.558	nan	nan	8,8,	792.994,794.014,	8.000	795.560	-321.000	107.000	-107.000	321.000	0.809	0.751	2.476	
3	2.000	2.000	237.000	786.000	798.432	800.890	802.422	nan	nan	9,	802.781,	9.000	805.426	-107.000	321.000	-428.000	214.000	1.460	1.532	3.486	
3	2.000	2.000	238.000	786.000	807.675	810.610	811.684	nan	nan	9,	812.104,	9.000	814.685	-107.000	107.000	-321.000	321.000	1.937	1.074	3.164	
3	2.000	2.000	239.000	786.000	817.622	819.535	820.637	nan	nan	9,	821.347,	9.000	823.639	-214.000	321.000	-107.000	214.000	0.915	1.103	3.048	
3	2.000	2.000	240.000	786.000	826.119	827.839	829.429	nan	nan	8,	829.762,	8.000	832.430	-428.000	428.000	-107.000	321.000	0.722	1.590	2.071	
3	2.000	2.000	241.000	786.000	835.920	838.330	839.041	nan	nan	8,	839.457,	8.000	842.044	-321.000	214.000	-214.000	428.000	1.412	0.712	3.756	
3	2.000	2.000	242.000	786.000	845.212	847.703	849.443	nan	nan	9,	849.711,	9.000	852.445	-321.000	428.000	-428.000	107.000	1.494	1.740	2.109	
3	2.000	2.000	243.000	786.000	855.497	857.154	858.261	nan	nan	9,	858.646,	9.000	861.263	-214.000	321.000	-321.000	214.000	0.659	1.108	3.215	
3	2.000	2.000	244.000	786.000	863.338	865.217	866.189	nan	nan	8,	867.076,	8.000	869.191	-214.000	107.000	-107.000	214.000	0.881	0.973	2.527	
3	2.000	2.000	245.000	786.000	872.951	875.640	876.651	nan	nan	8,	877.164,	8.000	879.652	-321.000	321.000	-107.000	107.000	1.691	1.011	3.479	
3	2.000	2.000	246.000	786.000	881.766	884.166	886.141	nan	nan	8,	887.241,	8.000	889.143	-428.000	321.000	-321.000	214.000	1.402	1.976	3.357	
3	2.000	2.000	247.000	786.000	892.363	894.931	896.424	nan	nan	9,	896.755,	9.000	899.430	-321.000	321.000	-428.000	107.000	1.571	1.494	3.415	
3	2.000	2.000	248.000	786.000	901.961	903.643	905.097	nan	nan	8,8,	905.842,906.929,	8.000	908.098	-321.000	-428.000	-107.000	-428.000	0.683	1.455	3.190	
3	2.000	2.000	249.000	786.000	911.582	913.080	915.031	nan	nan	9,	916.128,	9.000	918.033	-428.000	428.000	-321.000	321.000	0.500	1.952	2.765	
3	2.000	2.000	250.000	786.000	921.394	924.122	925.625	nan	nan	8,	927.067,	8.000	928.626	-428.000	107.000	-214.000	321.000	1.730	1.503	3.389	
3	2.000	2.000	251.000	786.000	932.046	934.064	935.374	nan	nan	8,	936.400,	8.000	938.376	-321.000	107.000	-214.000	214.000	1.021	1.310	3.305	
3	2.000	2.000	252.000	786.000	941.570	944.486	945.376	nan	nan	8,	946.469,	8.000	948.378	-428.000	214.000	-321.000	107.000	1.918	0.891	2.862	
3	2.000	2.000	253.000	786.000	951.148	952.694	953.212	nan	nan	9,	954.485,	9.000	956.214	-107.000	107.000	-214.000	321.000	0.548	0.519	2.064	
3	2.000	2.000	254.000	786.000	959.608	962.210	962.806	nan	nan	9,	963.223,	9.000	965.807	-321.000	428.000	-428.000	214.000	1.605	0.596	3.614	
3	2.000	2.000	255.000	786.000	969.117	971.584	972.455	nan	nan	8,	973.227,	8.000	975.457	-214.000	321.000	-107.000	107.000	1.469	0.871	3.511	
3	2.000	2.000	256.000	786.000	978.323	980.959	982.583	nan	nan	9,	982.889,	9.000	985.584	-107.000	107.000	-321.000	214.000	1.638	1.624	3.846	
3	2.000	2.000	257.000	786.000	987.653	989.406	991.184	nan	nan	9,	991.576,	9.000	994.187	-107.000	428.000	-428.000	321.000	0.756	1.778	3.293	
3	2.000	2.000	258.000	786.000	997.806	1000.085	1001.448	nan	nan	9,	1001.868,	9.000	1004.450	-107.000	214.000	-321.000	428.000	1.281	1.363	2.039	
3	2.000	2.000	259.000	786.000	1007.966	1010.216	1012.008	nan	nan	8,	1012.317,	8.000	1015.012	-428.000	321.000	-214.000	428.000	1.252	1.793	2.952	
3	2.000	2.000	260.000	786.000	1018.862	1020.645	1021.265	nan	nan	8,	1022.752,	8.000	1024.267	-321.000	428.000	-107.000	107.000	0.785	0.621	2.161	
3	2.000	2.000	261.000	786.000	1027.564	1030.552	1032.508	nan	nan	8,	1033.238,	8.000	1035.509	214.000	-107.000	321.000	-107.000	1.990	1.957	3.447	
3	2.000	2.000	262.000	786.000	1037.552	1039.499	1041.243	nan	nan	8,8,	1041.547,1041.955,	8.000	1044.244	-321.000	428.000	-107.000	214.000	0.949	1.744	2.412	
3	2.000	2.000	263.000	786.000	1047.200	1049.995	1051.865	nan	nan	9,9,	1052.247,1052.669,	9.000	1054.866	-107.000	321.000	-214.000	107.000	1.797	1.870	2.225	
3	2.000	2.000	264.000	786.000	1057.031	1058.765	1060.461	nan	nan	9,9,	1060.556,1060.906,	9.000	1063.462	-107.000	321.000	-321.000	428.000	0.736	1.696	3.717	
3	2.000	2.000	265.000	786.000	1066.914	1068.711	1070.430	nan	nan	8,	1070.838,	8.000	1073.432	-428.000	107.000	-107.000	321.000	0.799	1.720	2.887	
3	2.000	2.000	266.000	786.000	1075.848	1077.442	1078.405	nan	nan	8,	1078.740,	8.000	1081.407	-321.000	428.000	-107.000	321.000	0.596	0.963	2.643	
3	2.000	2.000	267.000	786.000	1083.636	1086.306	1086.820	nan	nan	8,	1087.278,	8.000	1089.824	-428.000	321.000	-107.000	107.000	1.672	0.514	2.277	
3	2.000	2.000	268.000	786.000	1093.545	1096.543	1097.298	nan	nan	9,	1097.896,	9.000	1100.300	-214.000	321.000	-428.000	214.000	2.000	0.756	3.260	
3	2.000	2.000	269.000	786.000	1103.192	1104.801	1105.363	nan	nan	8,	1105.792,	8.000	1108.367	-428.000	214.000	-214.000	428.000	0.611	0.563	3.087	
3	2.000	2.000	270.000	786.000	1111.015	1112.643	1114.102	nan	nan	8,	1114.719,	8.000	1117.104	-321.000	107.000	-107.000	214.000	0.630	1.460	3.132	
3	2.000	2.000	271.000	786.000	1119.385	1121.886	1122.984	nan	nan	9,9,	1123.617,1124.631,	9.000	1125.985	-214.000	321.000	-428.000	107.000	1.503	1.098	2.881	
3	2.000	2.000	272.000	786.000	1129.250	1130.816	1132.058	nan	nan	8,	1132.550,	8.000	1135.060	-428.000	107.000	-214.000	214.000	0.568	1.243	3.498	
3	2.000	2.000	273.000	786.000	1138.151	1140.951	1142.000	nan	nan	9,	1142.479,	9.000	1145.002	-214.000	428.000	-107.000	321.000	1.802	1.050	2.772	
3	2.000	2.000	274.000	786.000	1148.139	1149.844	1150.469	nan	nan	8,	1150.989,	8.000	1153.470	214.000	428.000	321.000	428.000	0.707	0.625	2.116	
3	2.000	2.000	275.000	786.000	1156.356	1158.669	1159.438	nan	nan	8,	1159.831,	8.000	1162.440	-428.000	107.000	-214.000	428.000	1.315	0.770	2.842	
3	2.000	2.000	276.000	786.000	1165.943	1167.687	1168.360	nan	nan	9,	1169.142,	9.000	1171.361	-107.000	107.000	-428.000	428.000	0.746	0.674	3.055	
3	2.000	2.000	277.000	786.000	1174.137	1176.185	1176.964	nan	nan	9,	1178.283,	9.000	1179.966	-321.000	321.000	-214.000	107.000	1.050	0.780	3.010	
3	2.000	2.000	278.000	786.000	1182.086	1184.018	1185.396	nan	nan	8,	1185.728,	8.000	1188.400	-107.000	107.000	-214.000	428.000	0.934	1.378	2.611	
3	2.000	2.000	279.000	786.000	1191.247	1193.362	1194.503	nan	nan	9,8,	1194.882,1195.366,	8.000	1197.505	-321.000	107.000	-428.000	428.000	1.117	1.141	3.685	
3	2.000	2.000	280.000	786.000	1200.564	1202.915	1204.886	nan	nan	9,	1205.294,	9.000	1207.891	-321.000	428.000	-214.000	214.000	1.354	1.971	3.338	
3	2.000	2.000	281.000	786.000	1210.905	1213.565	1215.198	nan	nan	8,	1215.481,	8.000	1218.201	-321.000	321.000	-214.000	214.000	1.662	1.633	3.280	
3	2.000	2.000	282.000	786.000	1220.817	1222.884	1224.748	nan	nan	9,	1225.276,	9.000	1227.750	-321.000	428.000	-214.000	321.000	1.069	1.865	3.068	
3	2.000	2.000	283.000	786.000	1231.440	1233.038	1234.305	nan	nan	9,	1234.766,	9.000	1237.306	-107.000	321.000	-214.000	214.000	0.601	1.267	3.170	
3	2.000	2.000	284.000	786.000	1240.649	1243.506	1244.913	nan	nan	8,	1245.307,	8.000	1247.914	-321.000	107.000	-214.000	428.000	1.860	1.407	2.180	
3	2.000	2.000	285.000	786.000	1251.198	1252.831	1254.493	nan	nan	8,8,	1254.852,1256.217,	8.000	1257.495	-428.000	321.000	-107.000	214.000	0.635	1.662	2.103	
3	2.000	2.000	286.000	786.000	1260.567	1262.609	1264.223	nan	nan	9,	1265.022,	9.000	1267.225	-214.000	214.000	-428.000	321.000	1.045	1.614	3.736	
3	2.000	2.000	287.000	786.000	1270.400	1272.269	1273.068	nan	nan	8,	1273.861,	8.000	1276.069	-321.000	321.000	-214.000	321.000	0.871	0.799	2.804	
3	2.000	2.000	288.000	786.000	1278.254	1280.938	1281.727	nan	nan	9,	1282.513,	9.000	1284.729	-321.000	107.000	-428.000	321.000	1.686	0.789	3.923	
3	2.000	2.000	289.000	786.000	1286.836	1289.091	1290.531	nan	nan	8,	1291.256,	8.000	1293.533	-428.000	107.000	-107.000	428.000	1.257	1.441	2.662	
3	2.000	2.000	290.000	786.000	1297.274	1299.886	1301.398	nan	nan	9,	1301.809,	9.000	1304.400	-214.000	321.000	-428.000	428.000	1.614	1.513	3.460	
3	2.000	2.000	291.000	786.000	1307.208	1310.018	1311.858	nan	nan	8,	1312.184,	8.000	1314.862	-321.000	107.000	-107.000	428.000	1.812	1.841	2.830	
3	2.000	2.000	292.000	786.000	1318.789	1321.421	1323.280	nan	nan	8,	1323.813,	8.000	1326.283	-428.000	107.000	-321.000	214.000	1.633	1.860	3.942	
3	2.000	2.000	293.000	786.000	1328.950	1331.321	1333.238	nan	nan	8,	1333.631,	8.000	1336.240	-428.000	107.000	-321.000	428.000	1.373	1.918	3.730	
3	2.000	2.000	294.000	786.000	1339.704	1341.882	1343.129	nan	nan	8,8,	1343.149,1343.486,	8.000	1346.131	-214.000	107.000	-321.000	428.000	1.180	1.248	2.894	
3	2.000	2.000	295.000	786.000	1348.965	1350.805	1352.800	nan	nan	9,9,9,9,9,9,	1353.165,1353.404,1353.656,1353.917,1354.136,1354.404,	9.000	1355.802	-107.000	214.000	-214.000	107.000	0.842	1.995	2.540	
3	2.000	2.000	296.000	786.000	1359.748	1361.280	1363.279	nan	nan	8,9,	1363.498,1364.434,	9.000	1366.281	-214.000	214.000	-321.000	107.000	0.534	2.000	2.437	
3	2.000	2.000	297.000	786.000	1370.016	1372.980	1374.313	nan	nan	9,9,	1374.558,1374.776,	9.000	1377.315	-107.000	107.000	-321.000	428.000	1.966	1.334	3.203	
3	2.000	2.000	298.000	786.000	1380.213	1382.960	1384.434	nan	nan	9,9,9,	1384.867,1385.202,1385.539,	9.000	1387.436	-214.000	321.000	-321.000	428.000	1.749	1.474	3.325	
3	2.000	2.000	299.000	786.000	1389.981	1392.598	1394.139	nan	nan	8,	1394.533,	8.000	1397.143	-428.000	214.000	-107.000	107.000	1.619	1.542	2.823	
3	2.000	2.000	300.000	786.000	1399.585	1402.404	1404.085	nan	nan	8,8,	1404.171,1404.525,	8.000	1407.087	-321.000	-428.000	-214.000	-428.000	1.822	1.682	3.981	
3	2.000	2.000	301.000	786.000	1410.294	1412.057	1413.782	nan	nan	9,	1414.057,	9.000	1416.784	-107.000	321.000	-321.000	214.000	0.765	1.725	2.714	
3	2.000	2.000	302.000	786.000	1420.113	1422.233	1423.967	nan	nan	8,	1424.303,	8.000	1426.969	-321.000	321.000	-107.000	428.000	1.122	1.735	3.666	
3	2.000	2.000	303.000	786.000	1429.796	1432.611	1433.525	nan	nan	8,	1433.910,	8.000	1436.530	-214.000	321.000	-107.000	428.000	1.817	0.915	2.875	
3	2.000	2.000	304.000	786.000	1440.515	1443.368	1444.244	nan	nan	8,	1445.021,	8.000	1447.245	-428.000	107.000	-321.000	321.000	1.855	0.876	2.900	
3	2.000	2.000	305.000	786.000	1449.964	1452.412	1453.321	nan	nan	8,8,	1453.790,1454.704,	8.000	1456.323	-214.000	214.000	-107.000	107.000	1.450	0.910	2.926	
3	2.000	2.000	306.000	786.000	1459.993	1461.683	1462.333	nan	nan	8,	1462.604,	8.000	1465.336	-321.000	107.000	-214.000	321.000	0.693	0.650	3.936	
3	2.000	2.000	307.000	786.000	1468.215	1470.726	1471.795	nan	nan	8,	1472.183,	8.000	1474.799	-428.000	321.000	-107.000	428.000	1.513	1.069	2.090	
3	2.000	2.000	308.000	786.000	1477.704	1480.533	1482.441	nan	nan	8,8,	1482.795,1482.925,	8.000	1485.442	-428.000	214.000	-107.000	428.000	1.831	1.908	3.331	
3	2.000	2.000	309.000	786.000	1488.373	1490.517	1492.338	nan	nan	8,	1493.121,	8.000	1495.339	-428.000	321.000	-214.000	214.000	1.146	1.822	3.588	
3	2.000	2.000	310.000	786.000	1499.280	1501.708	1503.206	nan	nan	9,	1503.515,	9.000	1506.211	-107.000	107.000	-428.000	321.000	1.431	1.498	NaN	
3	2.000	2.000	311.000	786.000	1508.305	1509.957	1511.846	nan	nan	8,	1512.229,	8.000	1514.850	-107.000	214.000	-214.000	428.000	0.654	1.889	NaN	
3	2.000	2.000	312.000	786.000	1518.185	1520.059	1521.745	nan	nan	9,9,	1522.345,1523.369,	9.000	1524.747	-321.000	321.000	-428.000	214.000	0.876	1.686	nan	
