subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPlate	RTlate	KPs	RT	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
2	2.000	1.000	90.000	572.000	965.010	967.353	969.319	nan	nan	8,8,8,8,8,8,	969.491,969.752,970.045,970.333,970.615,970.876,	8.000	972.320	-214.000	107.000	-107.000	214.000	1.368	1.966	3.203	
2	2.000	1.000	91.000	572.000	975.573	977.044	978.875	nan	nan	9,9,9,9,9,9,9,	979.121,979.469,979.748,980.005,980.270,980.506,980.751,	9.000	981.876	-214.000	321.000	-107.000	107.000	0.519	1.831	3.916	
2	2.000	1.000	92.000	572.000	985.846	987.778	988.904	nan	nan	8,8,8,	990.018,990.365,990.678,	8.000	991.906	-321.000	428.000	-107.000	107.000	0.982	1.127	2.392	
2	2.000	1.000	93.000	572.000	994.328	996.249	998.109	nan	nan	8,8,8,8,8,	998.447,998.714,998.998,999.300,999.564,	8.000	1001.110	-107.000	107.000	-214.000	321.000	0.949	1.860	2.797	
2	2.000	1.000	94.000	572.000	1003.935	1005.502	1006.102	nan	nan	9,9,9,	1007.248,1007.583,1007.860,	9.000	1009.104	-214.000	321.000	-428.000	214.000	0.592	0.601	2.611	
2	2.000	1.000	95.000	572.000	1011.746	1013.565	1014.455	nan	nan	8,8,8,8,	1015.289,1015.652,1016.002,1016.337,	8.000	1017.457	-107.000	214.000	-321.000	428.000	0.847	0.891	2.193	
2	2.000	1.000	96.000	572.000	1019.679	1022.445	1023.996	nan	nan	9,9,9,9,9,	1024.453,1024.786,1025.057,1025.321,1025.576,	9.000	1026.997	-107.000	107.000	-321.000	214.000	1.793	1.551	3.299	
2	2.000	1.000	97.000	572.000	1030.325	1031.832	1032.689	8.000	1035.702	nan	nan	nan	nan	-428.000	214.000	-321.000	107.000	0.534	0.857	2.675	
2	2.000	1.000	98.000	572.000	1038.407	1039.990	1041.734	nan	nan	9,9,9,9,	1042.078,1042.337,1042.616,1043.046,	9.000	1044.735	-107.000	321.000	-428.000	214.000	0.611	1.744	3.531	
2	2.000	1.000	99.000	572.000	1048.298	1050.236	1052.226	nan	nan	9,9,	1052.581,1052.830,	9.000	1055.228	-321.000	428.000	-428.000	214.000	0.968	1.990	2.868	
2	2.000	1.000	100.000	572.000	1058.127	1060.298	1062.239	nan	nan	8,8,8,8,8,	1062.469,1062.702,1062.995,1063.286,1063.568,	8.000	1065.241	107.000	-214.000	321.000	-214.000	1.199	1.942	2.148	
2	2.000	1.000	101.000	572.000	1067.430	1069.977	1071.209	nan	nan	9,9,9,9,9,9,9,9,	1071.278,1071.607,1071.909,1072.172,1072.404,1072.635,1072.863,1073.080,	9.000	1074.211	-214.000	321.000	-107.000	214.000	1.585	1.233	2.013	
2	2.000	1.000	102.000	572.000	1076.267	1078.344	1079.133	nan	nan	9,9,9,	1080.284,1080.617,1080.912,	9.000	1082.134	-107.000	428.000	-428.000	321.000	1.117	0.789	2.334	
2	2.000	1.000	103.000	572.000	1084.496	1086.747	1087.811	nan	nan	8,8,8,8,8,	1088.254,1088.604,1088.926,1089.272,1089.606,	8.000	1090.813	-428.000	107.000	-107.000	321.000	1.277	1.064	2.116	
2	2.000	1.000	104.000	572.000	1092.959	1094.682	1095.316	nan	nan	9,9,9,9,	1096.157,1096.488,1096.766,1097.011,	9.000	1098.318	-214.000	428.000	-107.000	321.000	0.751	0.635	3.736	
2	2.000	1.000	105.000	572.000	1102.085	1104.497	1105.817	nan	nan	8,8,8,8,	1106.256,1106.634,1106.966,1107.470,	8.000	1108.818	-321.000	107.000	-214.000	214.000	1.441	1.320	2.720	
2	2.000	1.000	106.000	572.000	1111.569	1113.518	1114.669	nan	nan	9,9,9,9,9,	1115.218,1115.607,1115.895,1116.180,1116.433,	9.000	1117.670	-428.000	321.000	-321.000	214.000	0.977	1.151	2.688	
2	2.000	1.000	107.000	572.000	1120.391	1123.240	1124.550	nan	nan	9,9,9,9,9,	1125.147,1125.454,1125.709,1125.962,1126.186,	9.000	1127.552	-214.000	321.000	-321.000	214.000	1.879	1.310	2.019	
2	2.000	1.000	108.000	572.000	1129.623	1131.208	1132.976	nan	nan	9,9,9,9,	1133.588,1133.892,1134.149,1134.377,	9.000	1135.978	-428.000	428.000	-321.000	321.000	0.635	1.768	3.209	
2	2.000	1.000	109.000	572.000	1139.219	1141.929	1142.945	nan	nan	8,8,8,8,8,	1143.156,1143.419,1143.717,1144.000,1144.279,	8.000	1145.946	-321.000	107.000	-107.000	214.000	1.740	1.016	3.640	
2	2.000	1.000	110.000	572.000	1149.618	1151.185	1152.393	nan	nan	8,8,8,8,8,	1153.070,1153.354,1153.629,1153.877,1154.101,	8.000	1155.395	-321.000	107.000	-107.000	321.000	0.596	1.209	2.135	
2	2.000	1.000	111.000	572.000	1157.562	1160.359	1161.042	nan	nan	9,9,9,9,9,9,	1161.540,1161.859,1162.119,1162.359,1162.584,1162.811,	9.000	1164.043	-321.000	321.000	-428.000	107.000	1.826	0.683	2.322	
2	2.000	1.000	112.000	572.000	1166.405	1169.140	1169.867	nan	nan	8,8,8,8,8,8,	1170.339,1170.654,1170.925,1171.193,1171.462,1171.710,	8.000	1172.868	-321.000	214.000	-214.000	428.000	1.773	0.727	2.154	
2	2.000	1.000	113.000	572.000	1175.054	1176.824	1178.756	nan	nan	9,9,9,	1178.899,1179.105,1179.354,	9.000	1181.757	-214.000	214.000	-321.000	107.000	0.799	1.932	2.855	
2	2.000	1.000	114.000	572.000	1184.644	1186.978	1187.907	nan	nan	9,9,9,9,	1188.708,1189.066,1189.351,1189.859,	9.000	1190.909	-107.000	214.000	-214.000	107.000	1.363	0.929	2.701	
2	2.000	1.000	115.000	572.000	1193.642	1196.497	1198.385	nan	nan	8,8,8,	1198.677,1198.969,1199.218,	8.000	1201.387	-107.000	107.000	-428.000	321.000	1.884	1.889	3.074	
2	2.000	1.000	116.000	572.000	1204.493	1207.140	1208.344	nan	nan	8,8,8,8,	1209.127,1209.481,1209.777,1210.100,	8.000	1211.345	-428.000	107.000	-214.000	428.000	1.677	1.204	3.344	
2	2.000	1.000	117.000	572.000	1214.721	1216.630	1218.422	nan	nan	8,8,8,8,8,8,	1218.906,1219.241,1219.534,1219.832,1220.087,1220.315,	8.000	1221.424	-428.000	107.000	-321.000	321.000	0.939	1.793	2.637	
2	2.000	1.000	118.000	572.000	1224.091	1225.906	1227.206	nan	nan	8,8,8,8,	1227.305,1227.593,1228.182,1228.452,	8.000	1230.207	-321.000	321.000	-107.000	428.000	0.842	1.301	3.408	
2	2.000	1.000	119.000	572.000	1233.646	1235.788	1236.500	nan	nan	8,8,8,8,	1237.249,1237.607,1237.887,1238.140,	8.000	1239.502	-107.000	107.000	-214.000	428.000	1.170	0.712	3.331	
2	2.000	1.000	120.000	572.000	1242.867	1244.383	1246.233	nan	nan	8,8,8,8,	1246.410,1246.693,1246.946,1247.679,	8.000	1249.235	-428.000	214.000	-107.000	428.000	0.548	1.850	2.842	
2	2.000	1.000	121.000	572.000	1252.110	1254.694	1256.394	nan	nan	8,8,8,	1256.597,1256.847,1257.096,	8.000	1259.396	-107.000	321.000	-214.000	214.000	1.614	1.701	3.621	
2	2.000	1.000	122.000	572.000	1263.049	1265.039	1266.793	nan	nan	9,9,9,	1267.732,1268.079,1268.651,	9.000	1269.794	-214.000	214.000	-428.000	321.000	1.021	1.754	3.421	
2	2.000	1.000	123.000	572.000	1273.260	1275.837	1276.684	nan	nan	8,8,	1278.149,1278.563,	8.000	1279.685	-321.000	321.000	-214.000	107.000	1.619	0.847	3.486	
2	2.000	1.000	124.000	572.000	1283.204	1284.856	1285.563	nan	nan	8,8,8,8,8,	1286.096,1286.464,1286.773,1287.078,1287.367,	8.000	1288.565	-321.000	107.000	-107.000	428.000	0.683	0.707	3.492	
2	2.000	1.000	125.000	572.000	1292.091	1294.732	1296.162	nan	nan	8,8,8,	1297.287,1297.695,1298.032,	8.000	1299.164	107.000	214.000	321.000	214.000	1.672	1.431	3.691	
2	2.000	1.000	126.000	572.000	1302.889	1305.558	1307.269	nan	nan	8,8,8,8,	1307.399,1307.662,1307.957,1308.248,	8.000	1310.270	-214.000	321.000	-107.000	428.000	1.701	1.711	2.264	
2	2.000	1.000	127.000	572.000	1312.568	1314.185	1314.723	nan	nan	8,8,	1316.268,1316.639,	8.000	1317.725	-214.000	214.000	-107.000	107.000	0.650	0.539	2.875	
2	2.000	1.000	128.000	572.000	1320.634	1323.332	1324.155	nan	nan	8,8,8,8,8,	1324.834,1325.182,1325.484,1325.777,1326.069,	8.000	1327.156	-214.000	321.000	-428.000	428.000	1.730	0.823	3.987	
2	2.000	1.000	129.000	572.000	1331.198	1333.451	1334.915	nan	nan	8,8,8,	1335.145,1335.475,1335.772,	8.000	1337.917	-321.000	107.000	-428.000	428.000	1.305	1.465	2.971	
2	2.000	1.000	130.000	572.000	1340.950	1343.495	1345.243	nan	nan	8,8,8,8,	1345.491,1345.789,1346.075,1346.307,	8.000	1348.245	-428.000	321.000	-107.000	214.000	1.605	1.749	2.437	
2	2.000	1.000	131.000	572.000	1350.746	1352.348	1353.938	nan	nan	8,	1355.924,	8.000	1356.939	-428.000	107.000	-321.000	214.000	0.664	1.590	3.357	
2	2.000	1.000	132.000	572.000	1360.357	1363.226	1363.774	nan	nan	9,9,9,9,	1364.597,1364.980,1365.297,1365.585,	9.000	1366.776	-321.000	321.000	-428.000	214.000	1.928	0.548	3.479	
2	2.000	1.000	133.000	572.000	1370.293	1372.582	1374.365	nan	nan	8,8,8,8,8,	1374.481,1374.740,1375.010,1375.345,1375.680,	8.000	1377.366	-107.000	107.000	-428.000	428.000	1.325	1.783	2.752	
2	2.000	1.000	134.000	572.000	1380.177	1382.455	1384.243	nan	nan	8,8,8,8,8,	1384.704,1385.073,1385.389,1385.716,1386.013,	8.000	1387.245	-428.000	107.000	-321.000	428.000	1.334	1.788	2.540	
2	2.000	1.000	135.000	572.000	1389.818	1392.430	1393.480	nan	nan	8,8,8,8,8,8,	1393.998,1394.314,1394.610,1394.910,1395.204,1395.474,	8.000	1396.481	-321.000	321.000	-214.000	214.000	1.643	1.050	3.884	
2	2.000	1.000	136.000	572.000	1400.430	1402.596	1404.480	nan	nan	9,9,9,9,	1404.751,1405.059,1405.357,1405.630,	9.000	1407.482	-321.000	428.000	-214.000	321.000	1.228	1.884	2.939	
2	2.000	1.000	137.000	572.000	1410.478	1412.044	1412.968	nan	nan	8,8,8,8,	1413.522,1413.886,1414.203,1414.460,	8.000	1415.969	-428.000	321.000	-214.000	214.000	0.621	0.924	3.183	
2	2.000	1.000	138.000	572.000	1419.208	1420.785	1421.810	nan	nan	8,8,8,8,8,	1422.364,1422.716,1423.054,1423.383,1423.689,	8.000	1424.812	-214.000	107.000	-321.000	428.000	0.630	1.026	3.723	
2	2.000	1.000	139.000	572.000	1428.576	1430.920	1432.394	nan	nan	8,8,8,8,8,8,8,	1432.602,1432.808,1433.049,1433.324,1433.602,1433.882,1434.169,	8.000	1435.395	-107.000	214.000	-214.000	428.000	1.383	1.474	3.505	
2	2.000	1.000	140.000	572.000	1438.940	1441.150	1442.402	nan	nan	9,9,9,9,9,	1442.529,1442.813,1443.094,1443.347,1443.575,	9.000	1445.404	-428.000	214.000	-107.000	107.000	1.248	1.252	2.444	
2	2.000	1.000	141.000	572.000	1447.899	1449.706	1450.481	nan	nan	9,	1452.184,	9.000	1453.482	-107.000	321.000	-321.000	214.000	0.857	0.775	3.286	
2	2.000	1.000	142.000	572.000	1456.838	1459.680	1460.377	nan	nan	8,8,8,8,	1461.090,1461.752,1462.019,1462.284,	8.000	1463.378	-107.000	107.000	-321.000	428.000	1.908	0.698	2.836	
2	2.000	1.000	143.000	572.000	1466.276	1468.286	1470.199	nan	nan	8,8,	1470.343,1470.686,	8.000	1473.200	-321.000	107.000	-428.000	321.000	1.069	1.913	3.196	
2	2.000	1.000	144.000	572.000	1476.484	1479.355	1480.009	nan	nan	8,8,8,8,	1481.061,1481.401,1481.690,1481.974,	8.000	1483.010	-321.000	428.000	-214.000	214.000	1.957	0.654	2.399	
2	2.000	1.000	145.000	572.000	1485.473	1487.760	1489.355	nan	nan	8,8,8,	1489.563,1489.802,1490.039,	8.000	1492.356	-321.000	107.000	-214.000	428.000	1.349	1.595	3.601	
2	2.000	1.000	146.000	572.000	1496.018	1498.304	1500.173	nan	nan	8,8,8,8,	1500.254,1500.543,1501.100,1501.413,	8.000	1503.175	-321.000	107.000	-214.000	321.000	1.344	1.870	2.572	
2	2.000	1.000	147.000	572.000	1505.809	1507.838	1509.437	nan	nan	8,8,8,8,	1509.769,1510.088,1510.392,1510.735,	8.000	1512.439	-428.000	321.000	-107.000	428.000	1.088	1.600	2.006	
2	2.000	1.000	148.000	572.000	1514.504	1516.492	1517.209	nan	nan	8,8,8,8,8,8,8,	1517.431,1517.701,1518.015,1518.317,1518.593,1518.857,1519.114,	8.000	1520.210	-428.000	107.000	-107.000	428.000	1.045	0.717	2.990	
2	2.000	1.000	149.000	572.000	1523.240	1524.741	1525.583	nan	nan	8,8,8,8,	1526.363,1526.761,1527.079,1527.381,	8.000	1528.585	-214.000	321.000	-321.000	428.000	0.539	0.842	3.633	
2	2.000	1.000	150.000	572.000	1532.275	1533.837	1535.610	nan	nan	8,8,8,8,8,	1536.491,1536.823,1537.081,1537.330,1537.573,	8.000	1538.612	-428.000	428.000	-214.000	428.000	0.616	1.773	2.508	
2	2.000	1.000	151.000	572.000	1541.155	1544.026	1544.650	nan	nan	8,8,	1546.261,1546.586,	8.000	1547.652	-428.000	214.000	-321.000	321.000	1.904	0.625	2.026	
2	2.000	1.000	152.000	572.000	1549.733	1552.652	1553.233	nan	nan	9,9,9,9,9,	1554.043,1554.332,1554.604,1554.869,1555.125,	9.000	1556.235	-107.000	428.000	-428.000	107.000	1.971	0.582	2.772	
2	2.000	1.000	153.000	572.000	1559.062	1560.615	1561.202	nan	nan	8,8,8,8,8,	1562.033,1562.383,1562.669,1562.938,1563.184,	8.000	1564.203	-428.000	428.000	-107.000	214.000	0.606	0.587	2.129	
2	2.000	1.000	154.000	572.000	1566.387	1568.828	1570.567	nan	nan	9,9,	1570.702,1571.303,	9.000	1573.568	-321.000	214.000	-428.000	107.000	1.494	1.740	2.167	
2	2.000	1.000	155.000	572.000	1575.809	1577.725	1579.107	nan	nan	9,9,9,9,	1580.006,1580.404,1580.697,1580.951,	9.000	1582.109	-107.000	214.000	-428.000	321.000	0.987	1.383	2.064	
2	2.000	1.000	156.000	572.000	1584.234	1586.433	1587.795	nan	nan	8,8,8,8,8,	1588.173,1588.445,1588.741,1589.037,1589.308,	8.000	1590.797	-321.000	321.000	-214.000	428.000	1.257	1.363	3.042	
2	2.000	2.000	157.000	572.000	65.987	68.080	69.693	nan	nan	9,9,9,	69.828,70.223,70.675,	9.000	72.695	-214.000	428.000	-107.000	214.000	1.093	1.614	3.518	
2	2.000	2.000	158.000	572.000	76.280	78.936	79.464	nan	nan	9,9,9,9,9,	79.715,80.041,80.346,80.630,80.917,	9.000	82.466	-107.000	428.000	-214.000	107.000	1.720	0.529	2.502	
2	2.000	2.000	159.000	572.000	85.033	87.657	88.735	nan	nan	9,9,9,9,	89.167,89.502,89.802,90.108,	9.000	91.736	-107.000	214.000	-428.000	107.000	1.686	1.079	3.215	
2	2.000	2.000	160.000	572.000	95.020	96.917	98.598	nan	nan	9,	98.742,	9.000	101.603	-107.000	428.000	-214.000	214.000	0.963	1.682	3.170	
2	2.000	2.000	161.000	572.000	104.839	106.541	108.478	nan	nan	8,8,8,	108.604,108.890,109.372,	8.000	111.479	-214.000	107.000	-321.000	321.000	0.765	1.937	3.859	
2	2.000	2.000	162.000	572.000	115.406	117.153	118.130	nan	nan	9,9,9,9,9,9,	118.676,119.025,119.313,119.596,119.860,120.093,	9.000	121.132	-107.000	428.000	-214.000	321.000	0.814	0.977	2.894	
2	2.000	2.000	163.000	572.000	124.095	125.683	126.848	nan	nan	8,8,8,8,	127.276,127.688,128.009,128.271,	8.000	129.849	-321.000	321.000	-107.000	214.000	0.654	1.166	3.550	
2	2.000	2.000	164.000	572.000	133.472	136.049	136.935	nan	nan	9,9,9,9,9,	137.617,137.977,138.275,138.569,138.849,	9.000	139.936	-107.000	321.000	-428.000	107.000	1.648	0.886	3.563	
2	2.000	2.000	165.000	572.000	143.547	146.212	147.739	nan	nan	8,8,8,8,	148.771,149.081,149.412,149.671,	8.000	150.740	-428.000	321.000	-321.000	428.000	1.711	1.527	3.936	
2	2.000	2.000	166.000	572.000	154.741	157.345	159.220	nan	nan	9,9,9,9,9,9,9,	159.421,159.668,159.906,160.166,160.392,160.592,160.802,	9.000	162.221	-107.000	428.000	-321.000	107.000	1.667	1.875	2.553	
2	2.000	2.000	167.000	572.000	164.818	166.918	168.020	nan	nan	9,9,9,9,9,9,	168.365,168.671,168.953,169.240,169.500,169.750,	9.000	171.022	-214.000	214.000	-428.000	107.000	1.141	1.103	2.778	
2	2.000	2.000	168.000	572.000	173.871	175.621	176.361	nan	nan	8,8,8,8,	177.093,177.517,177.862,178.155,	8.000	179.363	-107.000	214.000	-321.000	321.000	0.818	0.741	2.039	
2	2.000	2.000	169.000	572.000	181.472	183.097	183.881	nan	nan	9,9,9,9,	184.865,185.224,185.499,185.752,	9.000	186.883	-214.000	107.000	-321.000	214.000	0.693	0.785	2.547	
2	2.000	2.000	170.000	572.000	189.508	191.685	193.612	nan	nan	9,9,9,	193.775,194.269,195.530,	9.000	196.613	-107.000	428.000	-428.000	107.000	1.252	1.928	2.579	
2	2.000	2.000	171.000	572.000	199.240	200.931	202.371	nan	nan	9,9,9,9,9,9,9,9,	202.398,202.696,202.906,203.130,203.363,203.587,204.019,204.249,	9.000	205.372	-214.000	428.000	-107.000	107.000	0.736	1.441	3.949	
2	2.000	2.000	172.000	572.000	209.395	211.214	212.124	nan	nan	8,	214.041,	8.000	215.125	-428.000	321.000	-321.000	107.000	0.891	0.910	2.900	
2	2.000	2.000	173.000	572.000	218.105	220.589	221.677	nan	nan	9,9,9,9,9,9,	221.796,222.136,222.472,222.712,223.243,223.482,	9.000	224.679	-428.000	428.000	-214.000	107.000	1.561	1.088	2.817	
2	2.000	2.000	174.000	572.000	227.572	229.359	230.360	nan	nan	9,9,9,9,9,9,	230.766,231.141,231.417,231.699,231.930,232.167,	9.000	233.362	-428.000	428.000	-321.000	107.000	0.862	1.002	2.907	
2	2.000	2.000	175.000	572.000	236.338	239.015	239.761	nan	nan	9,9,9,9,9,	240.209,240.538,240.823,241.085,241.676,	9.000	242.763	-107.000	214.000	-428.000	321.000	1.744	0.746	3.350	
2	2.000	2.000	176.000	572.000	246.183	248.638	249.928	nan	nan	8,8,8,8,8,8,8,	250.289,250.612,250.875,251.140,251.400,251.651,251.885,	8.000	252.930	-107.000	321.000	-428.000	428.000	1.523	1.291	3.048	
2	2.000	2.000	177.000	572.000	256.044	257.698	259.495	nan	nan	8,8,8,8,	260.292,260.675,260.971,261.246,	8.000	262.496	-321.000	214.000	-107.000	107.000	0.717	1.797	2.650	
2	2.000	2.000	178.000	572.000	265.215	268.008	268.653	nan	nan	nan	nan	nan	nan	-214.000	214.000	-321.000	321.000	1.860	0.645	3.768	
2	2.000	2.000	179.000	572.000	275.490	277.537	278.716	nan	nan	9,9,9,9,9,9,9,	278.947,279.159,279.409,279.661,279.904,280.137,280.561,	9.000	281.718	-214.000	428.000	-428.000	107.000	1.098	1.180	2.032	
2	2.000	2.000	180.000	572.000	283.805	286.352	287.343	nan	nan	8,8,8,	288.578,288.936,289.238,	8.000	290.345	-428.000	214.000	-321.000	321.000	1.600	0.992	2.656	
2	2.000	2.000	181.000	572.000	293.051	295.454	297.429	nan	nan	8,8,8,	297.578,297.810,298.074,	8.000	300.431	107.000	321.000	428.000	321.000	1.450	1.976	3.164	
2	2.000	2.000	182.000	572.000	303.648	306.346	307.386	nan	nan	8,8,8,	308.481,308.838,309.161,	8.000	310.388	-321.000	214.000	-214.000	107.000	1.749	1.040	2.707	
2	2.000	2.000	183.000	572.000	313.142	315.523	316.510	nan	nan	9,9,9,9,	317.426,317.769,318.046,318.348,	9.000	319.512	-321.000	428.000	-214.000	107.000	1.426	0.987	2.457	
2	2.000	2.000	184.000	572.000	322.023	323.847	325.495	9.000	328.508	nan	nan	nan	nan	-214.000	428.000	-321.000	107.000	0.876	1.648	3.646	
2	2.000	2.000	185.000	572.000	332.236	333.946	334.990	nan	nan	8,8,8,	335.349,335.595,335.840,	8.000	337.992	-214.000	214.000	-321.000	428.000	0.789	1.045	3.100	
2	2.000	2.000	186.000	572.000	341.167	343.930	344.690	nan	nan	8,8,8,8,8,	345.078,345.475,345.773,346.048,346.304,	8.000	347.692	-428.000	428.000	-107.000	214.000	1.836	0.760	2.823	
2	2.000	2.000	187.000	572.000	350.584	352.176	353.172	nan	nan	8,8,8,	354.398,354.750,355.033,	8.000	356.174	-428.000	214.000	-214.000	321.000	0.659	0.997	3.447	
2	2.000	2.000	188.000	572.000	359.704	361.784	363.470	nan	nan	9,9,9,9,9,9,	363.696,363.998,364.267,364.519,364.734,364.965,	9.000	366.472	-321.000	214.000	-428.000	107.000	1.161	1.686	2.695	
2	2.000	2.000	189.000	572.000	369.239	371.725	372.784	nan	nan	8,8,8,8,8,	373.208,373.603,373.913,374.194,374.512,	8.000	375.786	-321.000	321.000	-214.000	428.000	1.556	1.059	2.379	
2	2.000	2.000	190.000	572.000	378.238	380.791	382.251	9.000	385.263	nan	nan	nan	nan	-214.000	214.000	-107.000	321.000	1.624	1.460	3.119	
2	2.000	2.000	191.000	572.000	388.437	390.053	390.953	nan	nan	9,9,9,9,9,9,	391.313,391.675,391.957,392.234,392.527,392.853,	9.000	393.954	-214.000	428.000	-321.000	214.000	0.669	0.900	2.598	
2	2.000	2.000	192.000	572.000	396.624	399.106	400.078	nan	nan	8,8,8,8,8,	400.571,400.954,401.287,401.575,401.863,	8.000	403.080	-321.000	321.000	-428.000	428.000	1.551	0.973	2.489	
2	2.000	2.000	193.000	572.000	405.626	407.404	408.097	nan	nan	8,8,8,8,8,	408.636,408.939,409.230,409.533,410.022,	8.000	411.098	-428.000	428.000	-107.000	107.000	0.833	0.693	2.431	
2	2.000	2.000	194.000	572.000	413.615	415.456	416.616	nan	nan	9,9,9,9,	416.864,417.076,417.365,417.645,	9.000	419.618	-321.000	428.000	-428.000	321.000	0.924	1.161	2.997	
2	2.000	2.000	195.000	572.000	422.692	424.576	426.184	nan	nan	8,8,	426.446,426.731,	8.000	429.186	-428.000	428.000	-214.000	321.000	0.958	1.609	3.460	
2	2.000	2.000	196.000	572.000	432.722	434.274	435.443	nan	nan	8,8,8,8,8,8,	435.758,436.126,436.447,436.739,437.019,437.286,	8.000	438.445	-107.000	321.000	-214.000	428.000	0.625	1.170	3.923	
2	2.000	2.000	197.000	572.000	442.419	445.192	446.540	nan	nan	9,9,9,9,9,9,9,	446.796,447.019,447.267,447.500,447.728,447.955,448.151,	9.000	449.541	-214.000	428.000	-428.000	321.000	1.822	1.349	2.984	
2	2.000	2.000	198.000	572.000	452.601	455.426	456.509	nan	nan	8,8,8,8,8,	456.987,457.370,457.689,458.006,458.309,	8.000	459.511	-428.000	321.000	-214.000	107.000	1.899	1.084	2.000	
2	2.000	2.000	199.000	572.000	461.561	464.479	466.436	nan	nan	9,9,9,	466.670,466.945,467.210,	9.000	469.437	-107.000	428.000	-321.000	214.000	1.966	1.957	3.441	
2	2.000	2.000	200.000	572.000	472.953	474.833	476.119	nan	nan	9,9,	477.577,477.931,	9.000	479.121	-321.000	214.000	-107.000	321.000	0.953	1.286	2.141	
2	2.000	2.000	201.000	572.000	481.322	482.953	483.886	nan	nan	9,9,9,9,9,	484.428,484.744,485.026,485.460,485.834,	9.000	486.888	-107.000	428.000	-428.000	214.000	0.688	0.934	2.920	
2	2.000	2.000	202.000	572.000	489.879	491.696	493.618	nan	nan	8,8,8,8,8,8,8,	493.855,494.119,494.391,494.662,494.940,495.218,495.474,	8.000	496.620	-428.000	214.000	-107.000	321.000	0.886	1.923	2.296	
2	2.000	2.000	203.000	572.000	498.990	501.624	502.138	nan	nan	8,8,8,8,	502.948,503.363,503.697,503.987,	8.000	505.139	-214.000	107.000	-107.000	428.000	1.706	0.514	3.576	
2	2.000	2.000	204.000	572.000	508.772	510.295	511.537	nan	nan	9,9,9,9,9,9,9,	511.751,511.991,512.264,512.527,512.813,513.098,513.351,	9.000	514.538	-107.000	107.000	-428.000	214.000	0.577	1.243	4.000	
2	2.000	2.000	205.000	572.000	518.612	520.841	522.344	nan	nan	9,9,9,	522.617,522.812,523.387,	9.000	525.346	-428.000	428.000	-321.000	214.000	1.301	1.503	3.318	
2	2.000	2.000	206.000	572.000	528.727	530.345	531.905	nan	nan	8,8,8,8,	532.343,532.754,533.103,533.502,	8.000	534.907	-428.000	214.000	-107.000	214.000	0.678	1.561	2.810	
2	2.000	2.000	207.000	572.000	537.792	539.852	540.925	nan	nan	9,9,9,9,	541.898,542.246,542.538,542.819,	9.000	543.926	-214.000	107.000	-428.000	428.000	1.132	1.074	2.077	
2	2.000	2.000	208.000	572.000	546.067	548.534	550.374	nan	nan	9,9,9,9,9,	550.698,550.984,551.546,551.804,552.041,	9.000	553.376	-107.000	214.000	-428.000	428.000	1.527	1.841	2.450	
2	2.000	2.000	209.000	572.000	555.909	557.844	558.344	nan	nan	9,	560.331,	9.000	561.345	-321.000	214.000	-214.000	321.000	1.016	0.500	3.055	
2	2.000	2.000	210.000	572.000	564.476	566.713	567.594	nan	nan	9,9,9,9,9,	567.799,568.078,568.370,568.653,568.913,	9.000	570.595	-214.000	428.000	-321.000	321.000	1.310	0.881	3.846	
2	2.000	2.000	211.000	572.000	574.515	576.362	577.667	nan	nan	9,9,9,9,9,	578.165,578.553,578.856,579.159,579.466,	9.000	580.669	-214.000	107.000	-107.000	321.000	0.920	1.305	3.113	
2	2.000	2.000	212.000	572.000	583.855	586.162	587.400	nan	nan	9,9,9,9,9,9,	587.756,588.032,588.561,588.827,589.085,589.327,	9.000	590.401	-107.000	321.000	-321.000	107.000	1.378	1.238	2.058	
2	2.000	2.000	213.000	572.000	592.513	594.704	596.598	nan	nan	9,9,9,9,9,	596.758,597.032,597.304,597.578,597.823,	9.000	599.600	-214.000	428.000	-428.000	214.000	1.243	1.894	3.222	
2	2.000	2.000	214.000	572.000	602.894	604.883	606.454	nan	nan	9,9,9,9,9,9,	606.579,606.993,607.359,607.671,607.980,608.294,	9.000	609.455	-214.000	321.000	-321.000	107.000	1.059	1.571	2.714	
2	2.000	2.000	215.000	572.000	612.219	614.226	616.091	nan	nan	9,9,9,9,9,9,9,9,	616.212,616.395,616.635,616.861,617.079,617.295,617.503,617.948,	9.000	619.092	-107.000	214.000	-321.000	107.000	1.055	1.865	3.434	
2	2.000	2.000	216.000	572.000	622.606	624.410	626.062	nan	nan	nan	nan	nan	nan	-214.000	214.000	-107.000	428.000	0.881	1.653	2.386	
2	2.000	2.000	217.000	572.000	631.513	633.645	635.374	nan	nan	9,9,9,9,9,9,	635.764,636.035,636.294,636.538,636.844,637.110,	9.000	638.376	-321.000	214.000	-428.000	428.000	1.185	1.730	2.412	
2	2.000	2.000	218.000	572.000	640.847	643.076	643.735	nan	nan	9,9,9,9,9,	644.477,644.853,645.151,645.443,645.727,	9.000	646.740	-321.000	214.000	-428.000	321.000	1.286	0.659	3.010	
2	2.000	2.000	219.000	572.000	649.816	652.685	654.221	nan	nan	9,9,9,9,9,9,	654.464,654.726,654.955,655.185,655.408,655.640,	9.000	657.223	-214.000	107.000	-428.000	321.000	1.932	1.537	2.952	
