subjID	session	Block	trialCount	earnings	Gam1Onset	Gam2Onset	FBOnset	KPlate	RTlate	KPs	RT	KP_Final	SLOnset	Gam1_1	Gam1_2	Gam2_1	Gam2_2	jit1	jit2	jit3	
2	2.000	1.000	123.000	666.519	1217.884	1220.312	1220.894	nan	nan	8,	1221.281,	8.000	1223.896	66.830	122.320	81.750	183.020	1.455	0.582	3.138	
2	2.000	1.000	124.000	666.519	1227.063	1229.043	1230.367	nan	nan	8,	1230.715,	8.000	1233.371	44.670	122.320	54.640	223.870	1.006	1.325	3.093	
2	2.000	1.000	125.000	666.519	1236.494	1239.337	1240.782	nan	nan	8,	1241.609,	8.000	1243.783	122.320	149.620	183.020	149.620	1.870	1.445	2.630	
2	2.000	1.000	126.000	666.519	1246.442	1248.234	1249.621	nan	nan	8,	1250.309,	8.000	1252.623	44.670	149.620	54.640	183.020	0.818	1.387	3.904	
2	2.000	1.000	127.000	666.519	1256.556	1258.434	1258.938	nan	nan	8,	1259.695,	8.000	1261.940	44.670	122.320	66.830	149.620	0.905	0.505	3.286	
2	2.000	1.000	128.000	666.519	1265.256	1267.394	1269.051	nan	nan	8,	1269.481,	8.000	1272.053	66.830	122.320	81.750	149.620	1.166	1.658	2.547	
2	2.000	1.000	129.000	666.519	1274.630	1276.526	1278.458	nan	nan	8,8,	1278.764,1279.363,	8.000	1281.460	54.640	122.320	66.830	149.620	0.924	1.932	2.637	
2	2.000	1.000	130.000	666.519	1284.126	1286.945	1288.380	nan	nan	8,	1289.217,	8.000	1291.381	66.830	183.020	81.750	223.870	1.846	1.436	2.990	
2	2.000	1.000	131.000	666.519	1294.402	1296.328	1297.184	nan	nan	8,	1297.595,	8.000	1300.187	44.670	183.020	66.830	223.870	0.953	0.857	2.257	
2	2.000	1.000	132.000	666.519	1302.474	1305.341	1306.284	nan	nan	8,8,	1306.341,1306.727,	8.000	1309.286	66.830	122.320	81.750	223.870	1.894	0.944	3.820	
2	2.000	1.000	133.000	666.519	1313.136	1315.240	1315.850	nan	nan	8,	1317.327,	8.000	1318.852	44.670	122.320	54.640	149.620	1.132	0.611	3.723	
2	2.000	1.000	134.000	666.519	1322.606	1325.042	1326.569	nan	nan	8,	1326.894,	8.000	1329.573	44.670	122.320	81.750	223.870	1.465	1.527	2.045	
2	2.000	1.000	135.000	666.519	1331.648	1334.297	1335.945	nan	nan	8,	1336.229,	8.000	1338.949	44.670	149.620	81.750	183.020	1.677	1.648	3.640	
2	2.000	1.000	136.000	666.519	1342.620	1344.622	1345.266	nan	nan	8,	1346.388,	8.000	1348.268	54.640	183.020	66.830	223.870	1.031	0.645	3.350	
2	2.000	1.000	137.000	666.519	1351.650	1354.038	1355.381	nan	nan	8,	1355.710,	8.000	1358.383	44.670	149.620	54.640	223.870	1.416	1.344	3.994	
2	2.000	1.000	138.000	666.519	1362.408	1365.244	1366.375	nan	nan	8,	1366.775,	8.000	1369.377	44.670	183.020	54.640	223.870	1.865	1.132	3.505	
2	2.000	1.000	139.000	666.519	1372.913	1375.648	1376.649	nan	nan	8,8,	1376.694,1377.173,	8.000	1379.651	44.670	122.320	81.750	149.620	1.764	1.002	2.367	
2	2.000	1.000	140.000	666.519	1382.048	1384.123	1384.757	nan	nan	9,	1384.900,	9.000	1387.762	54.640	223.870	66.830	122.320	1.103	0.635	3.254	
2	2.000	1.000	141.000	666.519	1391.047	1393.647	1394.903	nan	nan	8,	1395.260,	8.000	1397.906	54.640	149.620	81.750	183.020	1.629	1.257	2.322	
2	2.000	1.000	142.000	666.519	1400.261	1402.381	1403.320	nan	nan	8,	1403.649,	8.000	1406.322	54.640	149.620	66.830	223.870	1.151	0.939	2.669	
